geohash,length,lat,lon,lat_error,lon_error,in_train,in_test
qp03zp,6,-5.27618408203125,90.6646728515625,0.00274658203125,0.0054931640625,True,True
qp03zq,6,-5.28167724609375,90.6756591796875,0.00274658203125,0.0054931640625,True,True
qp03zr,6,-5.27618408203125,90.6756591796875,0.00274658203125,0.0054931640625,True,True
qp03zs,6,-5.29266357421875,90.6866455078125,0.00274658203125,0.0054931640625,True,True
qp03zt,6,-5.28717041015625,90.6866455078125,0.00274658203125,0.0054931640625,True,True
qp03zu,6,-5.29266357421875,90.6976318359375,0.00274658203125,0.0054931640625,True,True
qp03zv,6,-5.28717041015625,90.6976318359375,0.00274658203125,0.0054931640625,True,True
qp03zw,6,-5.28167724609375,90.6866455078125,0.00274658203125,0.0054931640625,True,True
qp03zy,6,-5.28167724609375,90.6976318359375,0.00274658203125,0.0054931640625,True,True
qp03zz,6,-5.27618408203125,90.6976318359375,0.00274658203125,0.0054931640625,True,True
qp06n8,6,-5.27069091796875,90.6427001953125,0.00274658203125,0.0054931640625,True,True
qp06n9,6,-5.26519775390625,90.6427001953125,0.00274658203125,0.0054931640625,True,True
qp06nb,6,-5.27069091796875,90.6536865234375,0.00274658203125,0.0054931640625,True,True
qp06nc,6,-5.26519775390625,90.6536865234375,0.00274658203125,0.0054931640625,True,True
qp06nd,6,-5.25970458984375,90.6427001953125,0.00274658203125,0.0054931640625,True,True
qp06ne,6,-5.25421142578125,90.6427001953125,0.00274658203125,0.0054931640625,True,True
qp06nf,6,-5.25970458984375,90.6536865234375,0.00274658203125,0.0054931640625,True,True
qp06ng,6,-5.25421142578125,90.6536865234375,0.00274658203125,0.0054931640625,True,True
qp06ns,6,-5.24871826171875,90.6427001953125,0.00274658203125,0.0054931640625,True,True
qp06nt,6,-5.24322509765625,90.6427001953125,0.00274658203125,0.0054931640625,True,True
qp06nu,6,-5.24871826171875,90.6536865234375,0.00274658203125,0.0054931640625,True,True
qp06nv,6,-5.24322509765625,90.6536865234375,0.00274658203125,0.0054931640625,True,True
qp06ny,6,-5.23773193359375,90.6536865234375,0.00274658203125,0.0054931640625,True,True
qp06p0,6,-5.27069091796875,90.6646728515625,0.00274658203125,0.0054931640625,True,True
qp06p1,6,-5.26519775390625,90.6646728515625,0.00274658203125,0.0054931640625,True,True
qp06p2,6,-5.27069091796875,90.6756591796875,0.00274658203125,0.0054931640625,True,True
qp06p3,6,-5.26519775390625,90.6756591796875,0.00274658203125,0.0054931640625,True,True
qp06p4,6,-5.25970458984375,90.6646728515625,0.00274658203125,0.0054931640625,True,True
qp06p5,6,-5.25421142578125,90.6646728515625,0.00274658203125,0.0054931640625,True,True
qp06p6,6,-5.25970458984375,90.6756591796875,0.00274658203125,0.0054931640625,True,True
qp06p7,6,-5.25421142578125,90.6756591796875,0.00274658203125,0.0054931640625,True,True
qp06p8,6,-5.27069091796875,90.6866455078125,0.00274658203125,0.0054931640625,True,True
qp06p9,6,-5.26519775390625,90.6866455078125,0.00274658203125,0.0054931640625,True,True
qp06pb,6,-5.27069091796875,90.6976318359375,0.00274658203125,0.0054931640625,True,True
qp06pc,6,-5.26519775390625,90.6976318359375,0.00274658203125,0.0054931640625,True,True
qp06pd,6,-5.25970458984375,90.6866455078125,0.00274658203125,0.0054931640625,True,True
qp06pe,6,-5.25421142578125,90.6866455078125,0.00274658203125,0.0054931640625,True,True
qp06pf,6,-5.25970458984375,90.6976318359375,0.00274658203125,0.0054931640625,True,True
qp06pg,6,-5.25421142578125,90.6976318359375,0.00274658203125,0.0054931640625,True,True
qp06ph,6,-5.24871826171875,90.6646728515625,0.00274658203125,0.0054931640625,True,True
qp06pj,6,-5.24322509765625,90.6646728515625,0.00274658203125,0.0054931640625,True,True
qp06pk,6,-5.24871826171875,90.6756591796875,0.00274658203125,0.0054931640625,True,True
qp06pm,6,-5.24322509765625,90.6756591796875,0.00274658203125,0.0054931640625,True,True
qp06pn,6,-5.23773193359375,90.6646728515625,0.00274658203125,0.0054931640625,True,True
qp06pq,6,-5.23773193359375,90.6756591796875,0.00274658203125,0.0054931640625,True,True
qp06ps,6,-5.24871826171875,90.6866455078125,0.00274658203125,0.0054931640625,True,True
qp06pt,6,-5.24322509765625,90.6866455078125,0.00274658203125,0.0054931640625,True,True
qp06pu,6,-5.24871826171875,90.6976318359375,0.00274658203125,0.0054931640625,True,True
qp06pv,6,-5.24322509765625,90.6976318359375,0.00274658203125,0.0054931640625,True,True
qp06pw,6,-5.23773193359375,90.6866455078125,0.00274658203125,0.0054931640625,True,True
qp06py,6,-5.23773193359375,90.6976318359375,0.00274658203125,0.0054931640625,True,True
qp08b1,6,-5.48492431640625,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp08b4,6,-5.47943115234375,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp08b5,6,-5.47393798828125,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp08b6,6,-5.47943115234375,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp08b7,6,-5.47393798828125,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp08bd,6,-5.47943115234375,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp08be,6,-5.47393798828125,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp08bg,6,-5.47393798828125,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp08bh,6,-5.46844482421875,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp08bj,6,-5.46295166015625,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp08bk,6,-5.46844482421875,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp08bm,6,-5.46295166015625,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp08bn,6,-5.45745849609375,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp08bp,6,-5.45196533203125,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp08bq,6,-5.45745849609375,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp08br,6,-5.45196533203125,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp08bs,6,-5.46844482421875,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp08bt,6,-5.46295166015625,90.7305908203125,0.00274658203125,0.0054931640625,True,False
qp08bu,6,-5.46844482421875,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp08bv,6,-5.46295166015625,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp08bw,6,-5.45745849609375,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp08bx,6,-5.45196533203125,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp08by,6,-5.45745849609375,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp08bz,6,-5.45196533203125,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp08c5,6,-5.47393798828125,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp08ch,6,-5.46844482421875,90.7525634765625,0.00274658203125,0.0054931640625,False,True
qp08cj,6,-5.46295166015625,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp08ck,6,-5.46844482421875,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp08cm,6,-5.46295166015625,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp08cn,6,-5.45745849609375,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp08cp,6,-5.45196533203125,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp08cv,6,-5.46295166015625,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp08cy,6,-5.45745849609375,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp08fh,6,-5.46844482421875,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp08fj,6,-5.46295166015625,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp08fn,6,-5.45745849609375,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp08fp,6,-5.45196533203125,90.7965087890625,0.00274658203125,0.0054931640625,True,False
qp08fq,6,-5.45745849609375,90.8074951171875,0.00274658203125,0.0054931640625,True,False
qp08fr,6,-5.45196533203125,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp08fv,6,-5.46295166015625,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp08fw,6,-5.45745849609375,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp08fx,6,-5.45196533203125,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp08fy,6,-5.45745849609375,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp08fz,6,-5.45196533203125,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp08g4,6,-5.47943115234375,90.8404541015625,0.00274658203125,0.0054931640625,False,True
qp08g5,6,-5.47393798828125,90.8404541015625,0.00274658203125,0.0054931640625,True,False
qp08g6,6,-5.47943115234375,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp08g7,6,-5.47393798828125,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp08gh,6,-5.46844482421875,90.8404541015625,0.00274658203125,0.0054931640625,True,False
qp08gj,6,-5.46295166015625,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp08gk,6,-5.46844482421875,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp08gm,6,-5.46295166015625,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp08gn,6,-5.45745849609375,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp08gp,6,-5.45196533203125,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp08gq,6,-5.45745849609375,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp08gr,6,-5.45196533203125,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp08gs,6,-5.46844482421875,90.8624267578125,0.00274658203125,0.0054931640625,True,False
qp08gt,6,-5.46295166015625,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp08gu,6,-5.46844482421875,90.8734130859375,0.00274658203125,0.0054931640625,True,False
qp08gv,6,-5.46295166015625,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp08gw,6,-5.45745849609375,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp08gx,6,-5.45196533203125,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp08gy,6,-5.45745849609375,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp08gz,6,-5.45196533203125,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp08uj,6,-5.46295166015625,90.8843994140625,0.00274658203125,0.0054931640625,True,False
qp08un,6,-5.45745849609375,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp08up,6,-5.45196533203125,90.8843994140625,0.00274658203125,0.0054931640625,True,True
qp0900,6,-5.44647216796875,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp0901,6,-5.44097900390625,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp0902,6,-5.44647216796875,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp0903,6,-5.44097900390625,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp0904,6,-5.43548583984375,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp0905,6,-5.42999267578125,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp0906,6,-5.43548583984375,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp0907,6,-5.42999267578125,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp0908,6,-5.44647216796875,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp0909,6,-5.44097900390625,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp090b,6,-5.44647216796875,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp090c,6,-5.44097900390625,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp090d,6,-5.43548583984375,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp090e,6,-5.42999267578125,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp090h,6,-5.42449951171875,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp090j,6,-5.41900634765625,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp090k,6,-5.42449951171875,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp090m,6,-5.41900634765625,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp090n,6,-5.41351318359375,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp090p,6,-5.40802001953125,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp090q,6,-5.41351318359375,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp090r,6,-5.40802001953125,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp090s,6,-5.42449951171875,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp090t,6,-5.41900634765625,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp090v,6,-5.41900634765625,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp090w,6,-5.41351318359375,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp090x,6,-5.40802001953125,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp090y,6,-5.41351318359375,90.7415771484375,0.00274658203125,0.0054931640625,True,True
qp090z,6,-5.40802001953125,90.7415771484375,0.00274658203125,0.0054931640625,True,False
qp0917,6,-5.42999267578125,90.7635498046875,0.00274658203125,0.0054931640625,True,False
qp091d,6,-5.43548583984375,90.7745361328125,0.00274658203125,0.0054931640625,False,True
qp091e,6,-5.42999267578125,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp091g,6,-5.42999267578125,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp091k,6,-5.42449951171875,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp091m,6,-5.41900634765625,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp091n,6,-5.41351318359375,90.7525634765625,0.00274658203125,0.0054931640625,False,True
qp091q,6,-5.41351318359375,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp091r,6,-5.40802001953125,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp091s,6,-5.42449951171875,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp091t,6,-5.41900634765625,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp091u,6,-5.42449951171875,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp091v,6,-5.41900634765625,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp091w,6,-5.41351318359375,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp091x,6,-5.40802001953125,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp091y,6,-5.41351318359375,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp091z,6,-5.40802001953125,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp0920,6,-5.40252685546875,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp0921,6,-5.39703369140625,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp0922,6,-5.40252685546875,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp0923,6,-5.39703369140625,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp0924,6,-5.39154052734375,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp0925,6,-5.38604736328125,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp0926,6,-5.39154052734375,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp0927,6,-5.38604736328125,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp0928,6,-5.40252685546875,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp0929,6,-5.39703369140625,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp092d,6,-5.39154052734375,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp092e,6,-5.38604736328125,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp092h,6,-5.38055419921875,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp092j,6,-5.37506103515625,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp092k,6,-5.38055419921875,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp092m,6,-5.37506103515625,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp092n,6,-5.36956787109375,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp092p,6,-5.36407470703125,90.7086181640625,0.00274658203125,0.0054931640625,True,True
qp092q,6,-5.36956787109375,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp092r,6,-5.36407470703125,90.7196044921875,0.00274658203125,0.0054931640625,True,True
qp092s,6,-5.38055419921875,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp092t,6,-5.37506103515625,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp092w,6,-5.36956787109375,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp092x,6,-5.36407470703125,90.7305908203125,0.00274658203125,0.0054931640625,True,True
qp092z,6,-5.36407470703125,90.7415771484375,0.00274658203125,0.0054931640625,True,False
qp0930,6,-5.40252685546875,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp0931,6,-5.39703369140625,90.7525634765625,0.00274658203125,0.0054931640625,True,False
qp0932,6,-5.40252685546875,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp0933,6,-5.39703369140625,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp0934,6,-5.39154052734375,90.7525634765625,0.00274658203125,0.0054931640625,True,False
qp0936,6,-5.39154052734375,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp0937,6,-5.38604736328125,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp0938,6,-5.40252685546875,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp093b,6,-5.40252685546875,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp093c,6,-5.39703369140625,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp093d,6,-5.39154052734375,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp093e,6,-5.38604736328125,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp093f,6,-5.39154052734375,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp093g,6,-5.38604736328125,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp093h,6,-5.38055419921875,90.7525634765625,0.00274658203125,0.0054931640625,True,False
qp093j,6,-5.37506103515625,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp093k,6,-5.38055419921875,90.7635498046875,0.00274658203125,0.0054931640625,True,False
qp093m,6,-5.37506103515625,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp093n,6,-5.36956787109375,90.7525634765625,0.00274658203125,0.0054931640625,True,False
qp093p,6,-5.36407470703125,90.7525634765625,0.00274658203125,0.0054931640625,True,True
qp093q,6,-5.36956787109375,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp093r,6,-5.36407470703125,90.7635498046875,0.00274658203125,0.0054931640625,True,True
qp093s,6,-5.38055419921875,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp093t,6,-5.37506103515625,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp093u,6,-5.38055419921875,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp093v,6,-5.37506103515625,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp093w,6,-5.36956787109375,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp093x,6,-5.36407470703125,90.7745361328125,0.00274658203125,0.0054931640625,True,True
qp093y,6,-5.36956787109375,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp093z,6,-5.36407470703125,90.7855224609375,0.00274658203125,0.0054931640625,True,True
qp0941,6,-5.44097900390625,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp0942,6,-5.44647216796875,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp0943,6,-5.44097900390625,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp0944,6,-5.43548583984375,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp0945,6,-5.42999267578125,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp0946,6,-5.43548583984375,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp0947,6,-5.42999267578125,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp0948,6,-5.44647216796875,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp0949,6,-5.44097900390625,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp094b,6,-5.44647216796875,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp094c,6,-5.44097900390625,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp094d,6,-5.43548583984375,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp094e,6,-5.42999267578125,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp094f,6,-5.43548583984375,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp094g,6,-5.42999267578125,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp094h,6,-5.42449951171875,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp094j,6,-5.41900634765625,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp094k,6,-5.42449951171875,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp094m,6,-5.41900634765625,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp094n,6,-5.41351318359375,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp094p,6,-5.40802001953125,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp094q,6,-5.41351318359375,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp094r,6,-5.40802001953125,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp094s,6,-5.42449951171875,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp094t,6,-5.41900634765625,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp094u,6,-5.42449951171875,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp094v,6,-5.41900634765625,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp094w,6,-5.41351318359375,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp094x,6,-5.40802001953125,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp094y,6,-5.41351318359375,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp094z,6,-5.40802001953125,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp0950,6,-5.44647216796875,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp0951,6,-5.44097900390625,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp0952,6,-5.44647216796875,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp0953,6,-5.44097900390625,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp0954,6,-5.43548583984375,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp0956,6,-5.43548583984375,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp0957,6,-5.42999267578125,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp0958,6,-5.44647216796875,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp0959,6,-5.44097900390625,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp095b,6,-5.44647216796875,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp095c,6,-5.44097900390625,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp095d,6,-5.43548583984375,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp095e,6,-5.42999267578125,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp095f,6,-5.43548583984375,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp095g,6,-5.42999267578125,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp095h,6,-5.42449951171875,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp095j,6,-5.41900634765625,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp095k,6,-5.42449951171875,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp095m,6,-5.41900634765625,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp095n,6,-5.41351318359375,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp095p,6,-5.40802001953125,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp095q,6,-5.41351318359375,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp095r,6,-5.40802001953125,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp095s,6,-5.42449951171875,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp095t,6,-5.41900634765625,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp095u,6,-5.42449951171875,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp095v,6,-5.41900634765625,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp095w,6,-5.41351318359375,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp095x,6,-5.40802001953125,90.8624267578125,0.00274658203125,0.0054931640625,True,True
qp095y,6,-5.41351318359375,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp095z,6,-5.40802001953125,90.8734130859375,0.00274658203125,0.0054931640625,True,True
qp0960,6,-5.40252685546875,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp0961,6,-5.39703369140625,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp0962,6,-5.40252685546875,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp0963,6,-5.39703369140625,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp0965,6,-5.38604736328125,90.7965087890625,0.00274658203125,0.0054931640625,False,True
qp0968,6,-5.40252685546875,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp0969,6,-5.39703369140625,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp096b,6,-5.40252685546875,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp096c,6,-5.39703369140625,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp096d,6,-5.39154052734375,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp096e,6,-5.38604736328125,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp096f,6,-5.39154052734375,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp096g,6,-5.38604736328125,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp096h,6,-5.38055419921875,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp096j,6,-5.37506103515625,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp096k,6,-5.38055419921875,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp096m,6,-5.37506103515625,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp096n,6,-5.36956787109375,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp096p,6,-5.36407470703125,90.7965087890625,0.00274658203125,0.0054931640625,True,True
qp096q,6,-5.36956787109375,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp096r,6,-5.36407470703125,90.8074951171875,0.00274658203125,0.0054931640625,True,True
qp096s,6,-5.38055419921875,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp096t,6,-5.37506103515625,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp096u,6,-5.38055419921875,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp096v,6,-5.37506103515625,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp096w,6,-5.36956787109375,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp096x,6,-5.36407470703125,90.8184814453125,0.00274658203125,0.0054931640625,True,True
qp096y,6,-5.36956787109375,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp096z,6,-5.36407470703125,90.8294677734375,0.00274658203125,0.0054931640625,True,True
qp0970,6,-5.40252685546875,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp0971,6,-5.39703369140625,90.8404541015625,0.00274658203125,0.0054931640625,True,True
qp0972,6,-5.40252685546875,90.8514404296875,0.00274658203125,0.0054931640625,True,True
qp0973,6,-5.39703369140625,90.8514404296875,0.00274658203125,0.0054931640625,True,True
